image_id	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
white_00_00_04_00	953	「白銀の魔術師」シル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	エヴォーカー	R					
white_00_00_04_01	954	「球体の魔術師」ロイド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	エヴォーカー	E					
white_00_00_04_02	955	月光のバローネ Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	E					
white_00_00_04_03	956	月光のバローネ Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_03.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	E					
white_00_00_04_04	957	月光のバローネ Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_04.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	E					
white_00_00_04_05	958	百瀬 勇貴	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_05.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	R					
white_00_00_04_06	959	ホーク・ブレイカー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_06.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6		R					
white_00_00_04_07	960	獣装甲メガバイソン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_07.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6		C					
white_00_00_EX04_00	961	アタッシュカリバー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 KAMEN RIDER	4	アイテム|仮面	R					
white_00_00_EX04_01	962	飛電ゼロワンドライバー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 KAMEN RIDER	4	アイテム|仮面	E					
white_00_00_EX04_02	963	ライズホッパー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 KAMEN RIDER	4	アイテム|仮面	C					
white_00_00_EX04c_00	964	メカニカルアタッシュ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04c_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 HEROIC_MASQUERADE	3	アイテム|仮面	R					
white_00_00_EX04c_01	965	シールドウェポン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04c_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 HEROIC_MASQUERADE	3	アイテム|仮面	E					
white_00_00_EX04c_02	966	ロードブレイカー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04c_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 HEROIC_MASQUERADE	3	アイテム|仮面	C					
white_00_00_05_00	967	ライノブレイド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_05_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:05 GLORY	2	アームズ	C					
white_00_00_05_01	968	キャノンバード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_05_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:05 GLORY	2	アームズ	C					
white_0_00_06_00	969	傭兵団オペレーター	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_0_00_06_00.png?v=20201113	base_minion	ベース・ミニオン	white|green	白|緑		PC:06 HELIX	1	エルフ|ソルジャー	C					
white_02_00_06_00	970	傭兵団バンディ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_00_06_00.png?v=20201113	base_minion	ベース・ミニオン	white|green	白|緑		PC:06 HELIX	1	エルフ|ソルジャー	R					
white_01_02_01_00	971	スノーラット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	1	PC:01 AWAKEN	14	ラット	C					
white_01_02_02_00	972	アイゼンクロコ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	1	PC:02 CONTRACT	11	ハンター	R					
white_01_01_03_00	973	エレクトロニードル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	1	PC:03 EVOLVE	8	ハンター	R					
white_01_01_04_00	974	ザニーガン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	1	PC:04 FORBIDDEN	6	BS	C					
white_01_01_04_01	975	イグア・バギー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	1	PC:04 FORBIDDEN	6	BS|ハンター	C					
white_01_01_05_00	976	キャリースワン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	1	PC:05 GLORY	2	ウイング	R					
white_03_01_06_00	977	傭兵団ショット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	white|green	白|緑	1	PC:06 HELIX	1	エルフ|ソルジャー	C					
white_01_03_01_00	978	ロックオン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_03_01_00.png?v=20201113	magic	マジック	white	白	1	PC:01 AWAKEN	14		C					
white_01_02_04_02	979	シルの第1魔法：ディフロスト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_02_04_02.png?v=20201113	magic	マジック	white	白	1	PC:04 FORBIDDEN	6		R					
white_01_02_04_00	980	ロイドの第1魔法：プライヤー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_02_04_00.png?v=20201113	magic	マジック	white	白	1	PC:04 FORBIDDEN	6		E					
white_01_02_05_00	981	フルアーマー Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_02_05_00.png?v=20201113	magic	マジック	white	白	1	PC:05 GLORY	2		L					
white_02_02_01_00	982	トレーサードーベル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:01 AWAKEN	14	ハンター	C					
white_02_02_00_00	983	リングラプター	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	ベーシック	15	ウイング	Basic					
white_02_02_00_01	984	マオルブルフ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_00_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	ベーシック	15	ハンター	Basic					
white_02_02_01r_00	985	ホーリーフライ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:01R BEYOND	12	ウイング	C					
white_02_02_02r_00	986	スカイ・スクイード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:02R DIVINE	10	ウイング	C					
white_02_01_03_00	987	マキナスの警備員	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:03 EVOLVE	8	アンドロイド	C					
white_02_01_04_00	988	マキナスの魔道士	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:04 FORBIDDEN	6	アンドロイド	C					
white_02_01_04_01	989	キグナ・スワンMk-II	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:04 FORBIDDEN	6	BS	C					
white_02_01_04_02	990	ガドファント	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:04 FORBIDDEN	6	BS	R					
white_02_01_EX04_00	991	仮面ライダーゼロワン ライジングホッパー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	EX:04 KAMEN RIDER	4	仮面	R					
white_02_01_EX04c_00	992	NEMS ライジング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	EX:04 HEROIC_MASQUERADE	3	仮面	R					
white_02_01_05_00	993	D-17 バリアード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:05 GLORY	2	ソルジャー	E					
white_02_01_05_01	994	マキナスの両剣	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_01_05_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	2	PC:05 GLORY	2	アンドロイド|レギオン	R					
white_01_01_06_00	995	傭兵団グレネ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_01_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	white|green	白|緑	2	PC:06 HELIX	1	エルフ|ソルジャー	R					
white_02_03_00_00	996	リアクティブシールド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_03_00_00.png?v=20201113	magic	マジック	white	白	2	ベーシック	15		Basic					
white_02_03_00_01	997	リプレイス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_03_00_01.png?v=20201113	magic	マジック	white	白	2	ベーシック	15		Basic					
white_02_03_01r_00	998	ゾーンディフェンス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_03_01r_00.png?v=20201113	magic	マジック	white	白	2	PC:01R BEYOND	12		C					
white_02_03_01r_01	999	キルコマンド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_03_01r_01.png?v=20201113	magic	マジック	white	白	2	PC:01R BEYOND	12		R					
white_02_03_02r_00	1000	メタルガード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_03_02r_00.png?v=20201113	magic	マジック	white	白	2	PC:02R DIVINE	10		C					
white_02_02_EX04_00	1001	ライジングインパクト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_EX04_00.png?v=20201113	magic	マジック	white	白	2	EX:04 KAMEN RIDER	4		E					
white_02_02_EX04c_00	1002	シールドインパクト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_02_02_EX04c_00.png?v=20201113	magic	マジック	white	白	2	EX:04 HEROIC_MASQUERADE	3		E					
white_05_02_06_00	1003	カウンター・アタック	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_05_02_06_00.png?v=20201113	magic	マジック	white	白	2	PC:06 HELIX	1		R					
white_04_02_01_01	1004	三ヵ国連合参謀長ダイスラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_04_02_01_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:01 AWAKEN	14	アンドロイド	L					
white_03_02_01_00	1005	「導きの機婦人」オードリー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:01 AWAKEN	14	アンドロイド	E					
white_03_02_00_00	1006	R-B7 クラビオン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	ベーシック	15	ソルジャー	Basic					
white_03_02_01r_00	1007	リカオニードル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:01R BEYOND	12	ハンター	R					
white_03_02_02_00	1008	R-A7 ラハルコフ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:02 CONTRACT	11	ソルジャー	C					
white_03_02_02_01	1009	「氷原の竜巫女」マチルダ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_02_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:02 CONTRACT	11	ヒューマノイド	R					
white_03_02_02r_00	1010	工兵型ロイド・パーヴェル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:02R DIVINE	10	アンドロイド	C					
white_03_01_03_00	1011	「アイシーの召喚獣」フリズリー Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:03 EVOLVE	8	アルカナ	R					
white_03_01_03_01	1012	「アイシーの召喚獣」フリズリー Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_03_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:03 EVOLVE	8	アルカナ	R					
white_03_01_03_02	1013	「アイシーの召喚獣」フリズリー Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_03_02.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:03 EVOLVE	8	アルカナ	R					
white_03_01_04_00	1014	パトロール・ドローン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:04 FORBIDDEN	6	ウイング	C					
white_03_01_04_01	1015	ジェット・カバン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:04 FORBIDDEN	6	ハンター	R					
white_03_01_04_02	1016	ドルフィング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:04 FORBIDDEN	6	BS	R					
white_03_01_EX04_00	1017	仮面ライダーゼロワン フライングファルコン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	EX:04 KAMEN RIDER	4	仮面	C					
white_03_01_EX04_01	1018	仮面ライダーゼロワン バイティングシャーク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_EX04_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	EX:04 KAMEN RIDER	4	仮面	C					
white_03_01_EX04c_00	1019	NEMS フライング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	EX:04 HEROIC_MASQUERADE	3	仮面	C					
white_03_01_EX04c_01	1020	NEMS マリーン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_EX04c_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	EX:04 HEROIC_MASQUERADE	3	仮面	C					
white_03_01_05_00	1021	D-06 ランチャーボット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:05 GLORY	2	ソルジャー	C					
white_03_01_05_01	1022	「銀の隊長」リーナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_01_05_01.png?v=20201113	field_minion	フィールド・ミニオン	white	白	3	PC:05 GLORY	2	レギオン	E					
white_04_01_06_02	1023	傭兵団アルガ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_04_01_06_02.png?v=20201113	field_minion	フィールド・ミニオン	white|green	白|緑	3	PC:06 HELIX	1	エルフ|ソルジャー	R					
white_03_03_01_00	1024	リファイン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_03_01_00.png?v=20201113	magic	マジック	white	白	3	PC:01 AWAKEN	14		C					
white_03_03_00_00	1025	ビームスマッシャー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_03_00_00.png?v=20201113	magic	マジック	white	白	3	ベーシック	15		Basic					
white_03_03_02_00	1026	ムービングシールド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_03_02_00.png?v=20201113	magic	マジック	white	白	3	PC:02 CONTRACT	11		R					
white_03_02_03_00	1027	メンテナンス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_03_00.png?v=20201113	magic	マジック	white	白	3	PC:03 EVOLVE	8		C					
white_03_02_03_01	1028	挟み撃ち	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_03_01.png?v=20201113	magic	マジック	white	白	3	PC:03 EVOLVE	8		R					
white_03_02_04_03	1029	シルの第2魔法：アイスアーマー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_03_02_04_03.png?v=20201113	magic	マジック	white	白	3	PC:04 FORBIDDEN	6		R					
