image_id	color	name_jp	name_en	cost	bp	dp	ability_jp	ability_en	pack_jp	pack_en	rarity_en	gamerch_url	ability_jp_source	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
purple_06_02_01r_00	purple	「思惑を砕く者」キスカ	Kiska - Crusher of Hope	7	600	2	【召喚時】\n自分のデッキを上から5枚破棄する。\n【自分のターン】\n自分のデッキから紫のカードが破棄されるたび、そのカードの【破壊時】効果を全て発揮する。この効果は重複しない。	[When Summoned]\nDiscard the top five cards of your deck.\n[On Your Turn]\nWhenever you discard a Purple Card from your deck\nany [When Destroyed] effects of that card will\nactivate. If multiple are discarded at once, only the first\ncard's effect will activate. This effect does not stack.\n(The abilities of the discarded cards are not considered\nminion abilities and will be activated from the trash.)	BEYOND				gamerch	529	「思惑を砕く者」キスカ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_06_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:01R BEYOND	12	デミゴッド	L					
purple_06_02_02_00	purple	「暴食」ギュスターヴ	Gustav - The Bellyful	6(紫2)	300	3	【召喚時】\nお互いのトラッシュにあるフィールド・ミニオンカード1枚毎に、このミニオンにBP+100を付与する。	[When Summoned]\nThis minion receives +100BP for each\nField Minion card in both your and your\nopponent's trash.	CONTRACT				gamerch	521	「暴食」ギュスターヴ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_06_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	6	PC:02 CONTRACT	11	デーモン	E					
purple_06_02_02r_00	purple	魔石竜マジカロス	Christall - The Spellcaster Dragon	6			【召喚時】\nお互いの種族「ドラゴン」または「ヒュー\nド」を持たないミ二オン全てにBP-200を付与する。	[When Summoned]\nDeal -200BP to all minions on the field\nthat do not belong to the Dragon or\nHumanoid class.					ocr	523	魔石竜マジカロス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_06_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	6	PC:02R DIVINE	10	ドラゴン	E					
purple_06_02_02r_01	purple	スカルプテラ	Skulptera	6			【自分の夕\n自分の手札にあるこのカードのフリーコストは、自\n分のトラッシュにあるフィールド・ミニオンカード\n１枚毎に１減らされる。	Revenge\n[On Your Turn]\nThe basic cost of this card while in your\nhand is reduced by 1 for each Field Minion\ncard that is in your trash.					ocr	522	スカルプテラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_06_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	6	PC:02R DIVINE	10	スケルトン	C					
purple_06_02_04_00	purple	スカルの第3魔法：リザレクション	Cainium's Spells, Entry 3: Resurrect	6			【メイン】\n自分のトラッシュにある紫または無色のフィール\nド・ミニオンカード1枚を出す。そのミニオンに相手\nの破壊されたフォース1つ毎に、BP+200を付与す\nる。その後、このカードを除外する。	This card is part of the Arcana class.\n[Main]\nSelect one Purple or Neutral Field Minion\nin your trash to enter the field. For every. For every one of your opponent's Forces that has been destroyed, that minion receives\n+200BP. Then, banish this card.					ocr	527	スカルの第3魔法：リザレクション	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_06_02_04_00.png?v=20201113	magic	マジック	purple	紫	6	PC:04 FORBIDDEN	6		R					
purple_06_03_02_00	purple	デーモンズテラー	Demon's Terror	6(紫2)			このカードは自分の種族「デーモン」を持つミニオンがいないとき使用できない。\n【フラッシュ】\nこのターン中、相手のミニオン全てはアタックできない。	You cannot use this card if you do not have a minion belonging to the Demon class on your field.\n[Flash] All your opponent's minions cannot attack for the duration of this turn.	CONTRACT				gamerch	526	デーモンズテラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_06_03_02_00.png?v=20201113	magic	マジック	purple	紫	6	PC:02 CONTRACT	11		E					
purple_07_01_04_00	purple	滅神星龍ダークヴルム・ノヴァ	The StarSlayerDragon Darkwurm-Nova	7			【召喚時】\n「コア」以外の[加護]が付与されているミニオン全\nてと、「\n【変形時】を持つミ二オン全てを破壊する。\n【常時】\n相手のミニオン全ては「コア」以外の[加護]\nを付与\nできない。	Cost Reduction: Purple\n[When Summoned]\nDestroy all minions that have received a {Boost}\neffect that is not from a Core, as well as all minions\nwith a [When Transformed] effect.\n[Passive]\nYour opponent's minions cannot receive the {\nBoost} effect except from a Core.					ocr	533	滅神星龍ダークヴルム・ノヴァ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:04 FORBIDDEN	6	BS|ドラゴン	L					
purple_07_01_04_01	purple	魔羯邪神シュタイン・ボルグ	The EvilCapricornusDeity Stein-Bolg	7			【召喚時】&【破壊時】\n自分のトラッシュにある、\nグ以外の紫のミ二オンカド1枚を手札に戻す。\n【自分の夕\n自分の「コア」が付与されているミニオンがアタックする\nたび、相手のミ二才ン1体こBP-300を付与する。	"Cost Reduction: Purple\n[When Summoned] & [When Destroyed]\nReturn one Purple Minion that is not The\nEvilCapricornusDeity Stein-Bolg"" from your trash to your hand\n[On Your Turn]\nWhenever one of your minions that has received a Core\nattacks, deal -300BP to one of your opponent's minions"					ocr	534	魔羯邪神シュタイン・ボルグ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:04 FORBIDDEN	6	BS|光導	E					
purple_07_01_04_02	purple	魔界七将ベルゼビート	The SevenShogun Beelzebeat	7			【召喚時】&【アタック時】\n自分のトラッシュにある、\n[奪命]を持つフィール\nド・ミニオンカード1枚を出す。	Cost Reduction: Purple\n[When Summoned] & [When Attacking]\nPlace one Field Minion with the {\nRevenge} effect in your trash onto the field.					ocr	535	魔界七将ベルゼビート	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:04 FORBIDDEN	6	BS|デーモン	E					
purple_07_01_06_00	purple	軍服のヴァンパイア	The Officer	4			【召喚時】\n自分のプレイヤーに1ダメージを与えることができ\nる。そうした場合、自分はカドを2枚引く。\n【破壊時】\n自分のプレイヤーを2回復する。	[When Summoned]\nYou can deal 1 damage to your Life. If\nyou do, draw two cards.\n[When Destroyed]\nRestore 2 Life points.					ocr	495	軍服のヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	PC:06 HELIX	1		R					
purple_07_01_06_01	purple	ポイズン・スパイダー	Toxic Arachnid	2				Chain: Blue						444	ポイズン・スパイダー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:06 HELIX	1	モンスター	C					
purple_07_01_06_02	purple	「カギ爪」ラミア	Lahmia the Claw	7			【自分の夕\nこのミ二オンがバトルに勝利するたび、相手の\nフォース全てに1ダメージを与える。\n【常時】\n自分が他の紫のカードを使用するたぴ、このターン\n中、このミ二オンをBP+100/DP+1する。	[On Your Turn]\nWhenever this minion wins a battle against\nanother minion, deal 1 damage to each of\nyour opponent's Forces.\n[Passive]\nWhenever you play another Purple card.\nthis minion gains +100BP/+1DP for the\nduration of this turn.					ocr	539	「カギ爪」ラミア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_06_02.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:06 HELIX	1	モンスター	E					
purple_07_01_EX04_00	purple	テラー・ドーパント	Monstrosity 01 - Horned Terror	7			【アタック時】&【破壊時】\n相手のミ二オン1体を、相手が選んで破壊する。	[When Attacking] & [When Destroyed]\nYour opponent chooses one of their own\nminions to destroy.					ocr	536	テラー・ドーパント	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	EX:04 KAMEN RIDER	4	デーモン	E					
purple_07_01_EX04c_00	purple	怪異01 ホーン・テラー		7			【アタック時】＆【破壊時】\n相手のミ二オン1体を、相手が選んで破壊する。						ocr	537	怪異01 ホーン・テラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	EX:04 HEROIC_MASQUERADE	3	デーモン	E					
purple_07_02_01_00	purple	「死霊の子爵」オッドアイ	Iridis - Lord of the Dead	7	500	2	【破壊時】\n相手のミニオン1体と相手のフォース1つを破壊する。	[When Destroyed]\nDestroy one of your opponent's minions\nand one of your opponent's Forces.	AWAKEN				gamerch	528	「死霊の子爵」オッドアイ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:01 AWAKEN	14	デーモン	E					
purple_07_02_01r_00	purple	「三頭の騎士」アリュシナシオン	Revenant - The Three-Headed Knight	7	600	3	【破壊時】\n「S・アリュシナシオン・トークン」3体を出すことができる。\n【後退時】\n相手のミニオン1体にBP-400を付与する。	[When Destroyed]\nYou can have three Token Revenant\nenter your field.\n<Base> [When Retreating]\nDeal -400BP to one of your opponent's\nminions. (This ability activates as a mana\nability.)	BEYOND				gamerch	530	「三頭の騎士」アリュシナシオン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:01R BEYOND	12	スケルトン	E					
purple_07_02_02r_00	purple	「闇炎狼」アンフェール	Rekindled - The Shadow	7			【召唤時】\n相手のフォース1つに2ダメージを与える。\n【常時】\nこのミニオンがアクティブ状態でなければ[加護]は付与さ\nれない。\n【加護時】\n紫の加護である場合、加護しているマナを除外して、「「常\n闇狼鬼」アンフェール」に変形する。\nＬEＧEND	"[When Summoned]\nDeal 2 damage to one of your opponent's Forces.\n[Passive]\nThis minion cannot receive a Boost when not in the\nActive State.\n[When Boosted]\nIf Boosted by a Purple Mana, banish that mana. This\ncard Transtorms into ""Rekindled - The Darkened\nDemon""."					ocr	531	「闇炎狼」アンフェール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:02R DIVINE	10	モンスター	L					
purple_07_02_02r_01	purple	「常闇狼鬼」アンフェール	Rekindled - The Darkened Demon	7			【変形時】\n他の種族「ドラゴン」を持つミニオン全てを破壊する。\n【アタック時】\n自分のトラッシュにある、コスト3以下のフィールド・ミニオ\nンドX枚を出す。Xは相手の破壊さフスの数と同\nじとする。	Charge\n[When Transformed]\nDestroy all other minions belonging to the Dragon\nclass.\n[When Attacking]\nRetrieve X Field Minion cards with a cost of 3 or\nlower from your trash and put them on your field, where\nX is the number of your opponent's Forces that have\nbeen destroyed.					ocr	532	「常闇狼鬼」アンフェール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	7	PC:02R DIVINE	10	ドラゴン|モンスター	L					
purple_07_03_01r_00	purple	リインカーネーション	Reincarnation	7			【メイン】\n自分のトラッシュにあるフィールド・ミニオンカード1枚を出す。	[Main]\nRetrieve one Field Minion card from your trash and put it on your field. ([When Summoned] abilities will not activate.)	BEYOND				gamerch	541	リインカーネーション	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_03_01r_00.png?v=20201113	magic	マジック	purple	紫	7	PC:01R BEYOND	12		R					
purple_08_01_03_00	purple	「球体の監獄」マモン	Mammon - The Perpetual Prison	8			【召喚時】\n自分のデッキの中からコスト5以下のフィールド・\nミニオンカード全てを破棄する。その後、自分の\nデッキをシャッフルする。\n【自分のターン終了時】\n自分のトラッシュにある紫のカード10枚毎に、相\n手のプレイヤーに1ダメージを与える。\nLEＧEND	[When Summoned]\nSend all Field Minion cards with a cost of\n5 or lower from your deck to your trash.\nThen, shuffle your deck.\n[At the End of Your Turn]\nDeal 1 damage to your opponent's Life\nfor every ten Purple Cards in your trash					ocr	544	「球体の監獄」マモン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_08_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	8	PC:03 EVOLVE	8	デーモン	L					
purple_08_01_04_00	purple	双魚賊神ピスケガレオン	The PirateDeity Piscegalleon	8			【自分の夕ーン】\n相のミ二オンが1体以上破壊さるび、自分はドを1\n枚引く。\n【自分のターン】\nこのミ二オンに「コ」が付与さている場合、自分のミ二\nオンが1体以上破壊されるたび、相手の手札1枚を相手が選ん\nで破棄する。	Cost Reduction: Purple\n[On Your Turn]\nWhenever one or more of your opponent's\nminions is destroyed, draw one card.\n[On Your Turn]\nIf this minion has received a Core, whenever one\nor more of your minions are destroyed, your\nopponent must discard one card from their hand					ocr	546	双魚賊神ピスケガレオン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_08_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	8	PC:04 FORBIDDEN	6	BS|光導	L					
